Address,County,not_full_price,vatx,row_id,price,year,quarter,year_norm,is_new_property,distance,LnP
"St. Helens, Tremane, County Roscommon",Roscommon,0,0,29725,165.0,2020,2,4,0,144.1502952408628,5.10594547390058
"5 CHURCH ST, COBH, CORK",Cork,0,0,29726,90.0,2020,4,4,0,218.95552880844676,4.499809670330265
"304 MALAHIDE MARINA, MALAHIDE, DUBLIN",Dublin,0,0,29727,410.0,2020,4,4,0,72.3434520402383,6.016157159698354
"85 THE COMMONS, DULEEK, MEATH",Meath,0,0,29728,210.0,2020,4,4,0,252.37892721046754,5.3471075307174685
"10 TARA COURT, CARRIGTWOHILL, CORK",Cork,0,0,29729,225.0,2020,4,4,0,40.95032611981491,5.41610040220442
"36 BREMORE COURT, BALBRIGGAN, DUBLIN",Dublin,0,0,29730,134.0,2020,4,4,0,2.0096305578111666,4.897839799950911
"2 HIGHLAND LAWN, CABINTEELY, DUBLIN 18",Dublin,0,0,29731,605.0,2020,4,4,0,102.24833198966185,6.405228458030842
"5 FOYLE PARK, SHANNON, CLARE",Clare,0,0,29733,133.0,2020,2,4,0,260.8881347505569,4.890349128221754
"CREENAGH, DRUMSHANBO, CO LEITRIM",Leitrim,0,0,29734,105.0,2020,3,4,0,144.99007896199691,4.653960350157523
"MID SUMMERS COTTAGE, MAIN ST, DROMAHAIR",Leitrim,0,0,29735,102.0,2020,4,4,0,68.65362246509466,4.624972813284271
"BELVEDERE HOUSE, DOUGLAS RD, CORK",Cork,0,0,29736,497.0,2020,1,4,0,67.53329267688548,6.208590026096629
"83 ESKER MANOR, LUCAN, DUBLIN",Dublin,0,0,29737,261.0,2020,1,4,0,2.0096305578111666,5.564520407322694
"THE COACH HOUSE, OLD CONNA VILLAGE, RATHMICHAEL",Dublin,0,0,29738,695.0,2020,1,4,0,2.0096305578111666,6.543911845564792
"18 ABBOTSTOWN DRIVE, FINGLAS WEST, DUBLIN 11",Dublin,0,0,29739,202.0,2020,4,4,0,269.1294606366816,5.308267697401205
"No. 2 Watercress Park, Watergrasshill, Co. Cork",Cork,1,1,29740,270.68,2020,2,4,1,61.91796699714212,5.600937311364024
"11 BOREENATRA, DUNGARVAN, WATERFORD",Waterford,0,0,29741,73.33,2020,2,4,0,156.50540736737202,4.294969802105708
"5 JOHNSBRIDGE GREEN, LUCAN, DUBLIN",Dublin,0,0,29742,332.0,2020,4,4,0,2.0096305578111666,5.805134968916488
"TIGIN IONA, ATTYFLYNN, DUNMORE",Galway,0,0,29743,99.0,2020,4,4,0,177.4328548537077,4.59511985013459
"BALLYGARVAN, GUSSERANE, NEW ROSS",Wexford,0,0,29744,210.0,2020,3,4,0,114.26708095956693,5.3471075307174685
"TALLAGH HILL, BELMULLET, MAYO",Mayo,0,0,29745,137.5,2020,2,4,0,239.0914503677639,4.923623917106626
"161 BELMONT, SOUTHERN CROSS RD, BRAY",Wicklow,0,0,29746,450.0,2020,4,4,0,171.51633794347694,6.1092475827643655
"5 COIS COILLTE, BALLINURE RD, MAHON",Cork,0,0,29747,220.0,2020,4,4,0,131.25998604048698,5.393627546352362
"79 ROCHESTOWN AVENUE, DUN LAOGHAIRE, CO DUBLIN",Dublin,0,0,29748,540.0,2020,2,4,0,10.685875409881243,6.29156913955832
"36 LA VALLEE, UPPER DARGLE RD, BRAY",Wicklow,0,0,29749,260.0,2020,4,4,0,21.077602677157717,5.560681631015528
"14 BEREHAVEN CLOSE, HOWTH RD, RAHENY DUBLIN 5",Dublin,0,0,29750,445.0,2020,3,4,0,164.99591003271686,6.09807428216624
"APT 22 HENRIETTE HALL, 43 5 BOLTON ST, DUBLIN 13",Dublin,0,0,29751,273.0,2020,4,4,0,117.13985114013738,5.60947179518496
"10 THE CRESCENT CHARLESLAND, GREYSTONES, WICKLOW",Wicklow,0,0,29752,286.0,2020,4,4,0,105.32021873045605,5.655991810819852
"BALLIVOR RD, KILDALKEY, NAVAN",Meath,0,0,29753,180.0,2020,2,4,0,23.026264516547275,5.19295685089021
"97 RATHBORNE AVE, ASHTOWN, DUBLIN 11",Dublin,0,0,29754,275.0,2020,3,4,0,212.70926607252574,5.616771097666572
"11 BLACKHEATH COURT, CLONTARF, DUBLIN 3",Dublin,1,0,29755,125.0,2020,4,4,0,260.9352525637841,4.8283137373023015
"OLD BARRACKS, HOLYCROSS, THURLES",Tipperary,0,0,29756,155.0,2020,1,4,0,112.75744530020282,5.043425116919247
"26 WILLOWBANK COURT, MIDLETON, CORK",Cork,0,0,29757,200.0,2020,1,4,0,174.30565602235703,5.298317366548036
"BALLYNESTRAGH, GOREY, WEXFORD",Wexford,1,0,29758,310.0,2020,1,4,0,19.321477610811513,5.736572297479192
"51 CREIGHAN MANOR, CAVAN, CAVAN",Cavan,0,0,29759,171.0,2020,2,4,0,96.50303690765396,5.14166355650266
"KILMINION SOUTH, DUNGARVAN, WATERFORD",Waterford,0,0,29760,285.0,2020,2,4,0,101.84049270129258,5.652489180268651
"MOUNT PLEASANT, LOUGHREA, GALWAY",Galway,0,0,29761,280.0,2020,2,4,0,171.7101723762194,5.634789603169249
"75 KINGSWOOD, DUNDALK, LOUTH",Louth,0,0,29762,250.0,2020,1,4,0,94.91610089045061,5.521460917862246
"16 FR. BYRNE PARK, GRAIGUECULLEN, CO. CARLOW",Carlow,1,0,29763,90.0,2020,3,4,0,118.26832088355232,4.499809670330265
"36 COVE WALK AVENUE, KINSALE MANOR, RATHBEG",Cork,0,1,29764,299.56,2020,2,4,1,196.52822838103708,5.702314731381167
"10 Hammerstone, Straffan",Kildare,0,1,29765,422.91,2020,4,4,1,30.78263716213443,6.047159390450944
"54 Ternlee, Cooldross Lane, Kilcoole",Wicklow,0,1,29766,315.42,2020,2,4,1,162.86747540020065,5.7539050840594115
"74 Barnwell Woods, Barnwell Woods, Hansfield",Dublin,0,1,29767,425.0,2020,1,4,1,2.0096305578111666,6.052089168924417
"4 The Green, Silver Banks, Stamullen",Meath,0,1,29768,334.8,2020,4,4,1,31.03125892421864,5.81353333861532
"21 Abbey Square, Mungret Gate, Raheen",Limerick,0,1,29769,302.75,2020,4,4,1,88.59301598174106,5.712907382433202
"24 EDGEWORTH COURT, LONGWOOD, MEATH",Meath,0,0,29770,220.0,2020,4,4,0,223.8661259778975,5.393627546352362
"APT 14, RIVERGATE, WEXFORD",Wexford,0,0,29771,85.0,2020,4,4,0,143.99040177440156,4.442651256490317
"5A COADYS QUAY, DUNGARVAN, WATERFORD",Waterford,0,0,29772,247.5,2020,4,4,0,87.97384778494155,5.511410582008745
"45 CLONARD COURT, BALBRIGGAN, CO DUBLIN",Dublin,0,0,29773,205.0,2020,1,4,0,82.05495740503231,5.3230099791384085
"140 CASHEL RD, CRUMLIN 12, DUBLIN",Dublin,0,0,29774,260.0,2020,4,4,0,2.0096305578111666,5.560681631015528
"26 OLDCOURT LODGE, BALLYCULLEN, DUBLIN 24",Dublin,0,0,29776,275.0,2020,1,4,0,68.5021787101334,5.616771097666572
"13 OAK RD, DONNYCARNEY, DUBLIN 9",Dublin,1,0,29777,140.0,2020,1,4,0,4.107092235378191,4.941642422609304
"THE BUNGALOW TUBBERBORR, ST MARGARETS, DUBLIN",Dublin,1,0,29778,420.0,2020,1,4,0,2.0096305578111666,6.040254711277414
"9 St Helen's Orchard, St Helen's, Adamstown",Dublin,1,1,29779,248.42,2020,4,4,1,18.848376374165017,5.5151208621160475
"18 Hollywoodrath Grove, Hollywoodrath, Hollystown",Dublin,0,1,29780,321.59,2020,1,4,1,223.8681392031529,5.773277442294003
"7 LOUGH ALLEN RESORT, DRUMSHANBO, CO LEITRIM",Leitrim,0,0,29781,155.0,2020,4,4,0,225.43458029574344,5.043425116919247
"42 LIOS AN OIR, LISMORE, WATERFORD",Waterford,0,0,29782,180.0,2020,1,4,0,151.7361178526328,5.19295685089021
"13 MILLBROOK, MIDLETON, CORK",Cork,0,0,29783,325.0,2020,4,4,0,217.5208578334135,5.783825182329737
"43 BROOKLAWN AVE, NEWTOWNDARK AVE, BLACKROCK",Dublin,0,0,29784,495.0,2020,4,4,0,155.21368966590367,6.20455776256869
"13 BURNCOURT PARK, POWERSCOURT, DUNMORE RD",Waterford,0,0,29785,227.5,2020,2,4,0,19.293002331933366,5.427150238391005
"47 KING'S CHANNEL, BALLINAKILL, WATERFORD",Waterford,0,0,29786,624.0,2020,3,4,0,142.22772474474496,6.436150368369428
"FURZIESTOWN, KILRANE, WEXFORD",Wexford,0,0,29787,260.0,2020,1,4,0,22.784327206944493,5.560681631015528
"20 Gandon Place, Gandon Park, Lucan",Dublin,0,1,29788,343.61,2020,4,4,1,40.25984807541063,5.839507293295446
"21 AN RADHARC, MARYBOROUGH RIDGE, DOUGLAS",Cork,0,0,29789,235.0,2020,1,4,0,214.5938476801549,5.459585514144159
"13 OLD COACH AVENUE, MILLSTREET, CO CORK",Cork,1,0,29790,90.0,2020,4,4,0,211.58323643473506,4.499809670330265
"44 RORY OCONNOR PARK, DUN LAOGHAIRE, DUBLIN",Dublin,0,0,29791,420.0,2020,4,4,0,2.0096305578111666,6.040254711277414
"27 DRUMMOND PLACE, HAROLDS CROSS, DUBLIN 6",Dublin,0,0,29792,372.0,2020,1,4,0,255.1333600614439,5.918893854273146
"12 MEADOW PARK GROVE, BALLYVOLANE, CORK",Cork,0,0,29793,255.16,2020,4,4,0,249.9364096434763,5.541890799373754
"FERNDALE, THREECASTLES, MANOR KILBRIDE WICKLOW",Wicklow,0,0,29794,435.0,2020,4,4,0,189.0632228867052,6.075346031088684
"12 MILLRACE COURT, SAGGART, DUBLIN",Dublin,0,0,29795,272.0,2020,1,4,0,2.0096305578111666,5.605802066295998
"BLACKHALL, CLANE, KILDARE",Kildare,0,0,29796,525.0,2020,1,4,0,113.26151363480928,6.263398262591624
"15 CUIL NA TIRE, MONAMOLIN, GOREY",Wexford,0,0,29797,145.0,2020,4,4,0,218.5967302671743,4.976733742420574
"53 THE CRESCENT, RUSHBROOKE LINKS, COBH",Cork,0,0,29798,315.0,2020,4,4,0,253.76562830126963,5.752572638825633
"5 BALLYRAGGET ROAD, CASTLECOMER, KILKENNY",Kilkenny,0,0,29799,155.0,2020,2,4,0,117.31084219731868,5.043425116919247
"AUGHNISH, RAMALTON, CO. DONEGAL",Donegal,0,0,29800,230.0,2020,4,4,0,156.4475513304363,5.438079308923196
"122 Cedar Place, Ridgewood, Swords",Dublin,0,1,29801,362.15,2020,4,4,1,221.01701034628698,5.892058490641335
"130 Brocan Woods, Gerns Bridge, Monastrevin",Kildare,0,1,29802,230.79,2020,3,4,1,127.35698400733267,5.441508206138953
"10 ST PATRICKS PARK, STEPASIDE, DUBLIN 18",Dublin,0,0,29803,395.0,2020,3,4,0,109.87282968812679,5.978885764901122
"6 CULMORE GROVE, KILKELLY, MAYO",Mayo,0,0,29804,110.0,2020,3,4,0,235.88656802441838,4.700480365792417
"114 CARNDONAGH PARK, DONAGHMEDE, DUBLIN 13",Dublin,0,0,29805,330.0,2020,3,4,0,14.200019144953439,5.799092654460526
"5 Bellingsmore, Church Road, Kilmartin",Dublin,0,1,29807,317.18,2020,4,4,1,176.5542067339064,5.759469436070455
"PULLAFREE, BALLYJAMESDUFF, CAVAN",Cavan,0,0,29808,60.0,2020,3,4,0,78.74374621863541,4.0943445622221
"15 EDENBROOK PARK, RATHARFAHAN, DUBLIN 14",Dublin,0,0,29809,670.0,2020,3,4,0,2.0096305578111666,6.507277712385012
"42 MONACURRAGH, CARLOW, CARLOW",Carlow,0,0,29810,221.0,2020,1,4,0,118.26832088355232,5.3981627015177525
"7 LOWER KIMMAGE RD, HAROLDS CROSS, DUBLIN 6W",Dublin,0,0,29811,636.0,2020,1,4,0,11.91734596349561,6.455198563340122
"24 OCONNELL ST, DUNGARVAN, WATERFORD",Waterford,0,0,29812,121.5,2020,4,4,0,178.15663403985272,4.799914262780603
"9 MILLBROOK, GREYSTONES, WICKLOW",Wicklow,0,0,29813,440.0,2020,1,4,0,39.371390011270194,6.0867747269123065
"25 ODONOGHUE ST, INCHICORE, DUBLIN",Dublin,0,0,29814,285.0,2020,4,4,0,7.588549554454128,5.652489180268651
"DERRIN LOWER, BALLINAGH, CO CAVAN",Cavan,0,0,29815,100.0,2020,2,4,0,99.26382714331464,4.605170185988092
"20 ROCKLAND AVE, BALLYBANE, GALWAY",Galway,0,0,29816,146.0,2020,2,4,0,117.59744006456367,4.983606621708336
"20 Cluain Adain View, Clonmagadden, Navan",Meath,0,1,29817,233.48,2020,4,4,1,40.561582253021264,5.45309642033559
"1 St. Helen's Court, St. Helen's, Adamstown",Dublin,0,1,29819,286.34,2020,4,4,1,96.82553436264351,5.657179915932181
"9 Glashaboy View, Sallybrook, Glanmire",Cork,0,1,29820,286.34,2020,3,4,1,22.004031484127026,5.657179915932181
"57 MARLTON HALL, MARLTON ROAD, WICKLOW.",Wicklow,0,0,29821,311.0,2020,2,4,0,39.371390011270194,5.739792912179234
"RATHMACULLIG, FARMERS CROSS, CO CORK",Cork,1,0,29823,245.83,2020,1,4,0,234.99971534841816,5.504640240131903
"93 LANSDOWNE PARK, BALLSBRIDGE, DUBLIN 4",Dublin,0,0,29824,595.0,2020,4,4,0,2.0096305578111666,6.38856140554563
"95 TEMPLE COURT, NORTHWOOD, SANTRY DUBLIN 9",Dublin,0,0,29825,164.0,2020,3,4,0,2.0096305578111666,5.099866427824199
"ABBINGTON, MURROE, LIMERICK",Limerick,0,0,29826,410.0,2020,3,4,0,112.09080244344042,6.016157159698354
"39 Mount Hamilton, Carrick Road, Dundalk",Louth,0,1,29827,220.26,2020,3,4,1,71.46058120607742,5.394808666736798
"45 Seoid Na Tra, Bettystown, Co. Meath",Meath,0,1,29828,327.84,2020,4,4,1,5.509492786401523,5.79252568449059
"8 ORWELL WOODS, RATHGAR, DUBLIN 6",Dublin,0,0,29829,495.0,2020,4,4,0,165.98137832353245,6.20455776256869
"93 NEWTOWN COURT, MALAHIDE ROAD, DUBLIN 17",Dublin,0,0,29830,145.0,2020,3,4,0,100.10202622391023,4.976733742420574
"3 Coolagh Road, Abbeyside, Dungarvan",Waterford,0,0,29831,181.5,2020,2,4,0,159.24867747168634,5.201255653704905
"CARROWKEERAN, MURRISK, WESTPORT MAYO",Mayo,0,0,29832,220.0,2020,1,4,0,90.65022088799302,5.393627546352362
"RIVER COTTAGE, CAMPILE, NEW ROSS",Wexford,0,0,29833,130.0,2020,3,4,0,115.81157003678459,4.867534450455582
"7A BUTTERFIELD GROVE, RATHFARNHAM, DUBLIN 14",Dublin,0,0,29834,925.0,2020,4,4,0,208.05720049970526,6.829793737512425
"KEOLTOWN HOUSE, KEOLTOWN, BALLINEA",Westmeath,0,0,29835,631.5,2020,1,4,0,75.33250300459905,6.448097941790546
"27 The Willows, Janeville, Cork Road",Cork,0,1,29836,295.15,2020,1,4,1,0.34741860459685614,5.687483701686698
"75 LARKFIELD GROVE, HAROLDS CROSS, DUBLIN 6W",Dublin,0,0,29837,440.0,2020,4,4,0,284.4179393879496,6.0867747269123065
"85 SAUNDERS LANE, RATHNEW, WICKLOW",Wicklow,1,0,29838,320.0,2020,4,4,0,31.585414620850617,5.768320995793772
"9 CASTLEGATE DR, ADAMSTOWN, LUCAN",Dublin,0,0,29839,292.0,2020,3,4,0,210.57620887255976,5.676753802268282
"2 onagh, taughmaconnell, athlone",Roscommon,0,1,29840,255.51,2020,2,4,1,138.86461792650132,5.543261547821099
"GARRYMORE LOWER, RATHDRUM, CO WICKLOW",Wicklow,0,0,29842,360.0,2020,4,4,0,58.871427392014056,5.886104031450156
"18 RAILWAY GARDENS, STATION RD, LISMORE",Waterford,0,0,29843,185.0,2020,1,4,0,46.93443794288753,5.220355825078324
"42 FOXHILL PARK, BALDOYLE, DUBLIN 13",Dublin,0,0,29844,330.0,2020,4,4,0,2.0096305578111666,5.799092654460526
"126 TANEY CRESCENT, DUNDRUM, DUBLIN 14",Dublin,0,0,29845,480.0,2020,1,4,0,75.00231475366014,6.173786103901937
"1 CLARMALLAGH, THE SWAN, LAOIS",Laois,0,0,29846,205.0,2020,3,4,0,81.7955235545356,5.3230099791384085
"9 TOWN SQ APTS, TOWN SQ, BLESSINGTON",Wicklow,0,0,29847,130.0,2020,4,4,0,192.02957121113275,4.867534450455582
"14 JOY ST, RINGSEND, DUBLIN 4",Dublin,0,0,29848,385.0,2020,4,4,0,296.34215499932293,5.953243334287785
"25 PATRICKS GATE, GORTNAHOE, TIPPERARY",Tipperary,0,0,29849,105.0,2020,3,4,0,212.37063865784998,4.653960350157523
"12 FAIRVIEW CLOSE, DUBLIN 3, DUBLIN",Dublin,0,0,29850,230.0,2020,4,4,0,86.12062021071188,5.438079308923196
"71 CROMWELLSFORT GR, MULGANNON, WEXFORD",Wexford,0,0,29851,120.0,2020,3,4,0,199.67004208285869,4.787491742782046
"13 MOOREHALL CLOSE, ARDEE, LOUTH",Louth,0,0,29852,234.0,2020,4,4,0,10.958807475111335,5.455321115357702
"14 THE CLOSE, MOYGLARE HALL, MAYNOOTH",Kildare,0,0,29853,210.0,2020,4,4,0,58.67482577852467,5.3471075307174685
"CHURCHTOWN, DUNDERRY, NAVAN",Meath,0,0,29854,470.0,2020,4,4,0,66.33250146061077,6.152732694704104
"18 COLEPARK DRIVE, BALLYFERMOT, DUBLIN 10",Dublin,0,0,29856,233.0,2020,4,4,0,221.14691719607333,5.4510384535657
"8 GLASNEVIN WOODS, GLASNEVIN, DUBLIN 11",Dublin,0,0,29857,302.0,2020,2,4,0,212.8457768357453,5.71042701737487
"3 DONNYCARNEY RD, DUBLIN 9, DUBLIN",Dublin,0,0,29858,298.0,2020,4,4,0,44.23081086746807,5.697093486505405
"MACKLINS, ATHLEAGUE, ROSCOMMON",Roscommon,0,0,29859,140.0,2020,1,4,0,76.1205101694918,4.941642422609304
"3 LIFFORD GARDENS, BALLINACURRA, LIMERICK",Limerick,0,0,29860,253.0,2020,1,4,0,111.5639231967081,5.53338948872752
"GORTSMOORANE, KILBARRY, MACROOM",Cork,0,0,29862,250.0,2020,1,4,0,149.20373122093832,5.521460917862246
"9 WOODHAVEN, CASTLETROY, LIMERICK",Limerick,0,0,29863,261.0,2020,4,4,0,177.74051107016692,5.564520407322694
"93 Brooklands, Dublin Road, Clane",Kildare,1,1,29864,216.74,2020,3,4,1,103.50325022354839,5.378698478494849
"13 MEADOW COURT, MOYLOUGH, CO GALWAY",Galway,0,0,29865,198.0,2020,4,4,0,148.87976927973725,5.288267030694535
"BLACKSTOOPS HOUSE, BLACKSTOOPS, ENNISCORTHY",Wexford,0,0,29866,280.0,2020,1,4,0,244.26661595365906,5.634789603169249
"OLDCARTON, MAYNOOTH, KILDARE",Kildare,0,0,29867,600.0,2020,2,4,0,50.825137158292314,6.396929655216146
"130 PETITSWOOD MANOR, DUBLIN RD, MULLINGAR",Westmeath,0,0,29868,230.0,2020,3,4,0,58.75002858918758,5.438079308923196
"BRENAN, KILMACTHOMAS, WATERFORD",Waterford,0,0,29869,145.0,2020,3,4,0,172.3104691675774,4.976733742420574
"51 THE FAIRWAYS, ABBEYLEIX, LAOIS",Laois,0,0,29870,191.0,2020,4,4,0,81.47688202707133,5.25227342804663
"CRONEYHORN, SHILLELAGH, WICKLOW",Wicklow,1,0,29872,76.0,2020,1,4,0,82.15745181968173,4.330733340286331
"14 RIVERSIDE COURT, CHAPEL ST, LOUISBURGH",Mayo,0,0,29873,145.0,2020,4,4,0,199.00616374947927,4.976733742420574
"7 THORNBERRY ROAD, BELMONT, AIKENS VILLAGE",Dublin,0,0,29874,550.0,2020,3,4,0,40.267931513715816,6.309918278226516
"76 ARD AULIN, MUNGRET, LIMERICK",Limerick,0,0,29875,213.5,2020,1,4,0,73.29450986585887,5.363636832668679
"15 SUNNYHILL, CASTLEMARTIN LODGE, KILCULLEN",Kildare,0,0,29876,462.5,2020,1,4,0,148.74483120813457,6.1366465569524795
"29 GRACEMEADOW COURT, STAMULLEN",Meath,0,0,29877,230.0,2020,2,4,0,39.96255030184153,5.438079308923196
"185 CASTLELAWN HEIGHTS, HEADFORD RD, GALWAY",Galway,1,0,29878,218.75,2020,1,4,0,30.595443370437685,5.387929525237724
"8 STRADBROOK HALL, BLACKROCK, DUBLIN",Dublin,0,0,29879,420.0,2020,4,4,0,238.50946879966864,6.040254711277414
"10 IARNROAD, LONGFORD, LONGFORD",Longford,0,0,29880,89.0,2020,2,4,0,208.46696094082267,4.48863636973214
"LETTERLICKY MIDDLE, BANTRY, CORK",Cork,0,0,29881,349.5,2020,2,4,0,67.53329267688548,5.856503561673865
"3A HUMBERT MALL, CASTLEBAR, CO MAYO",Mayo,0,0,29882,145.0,2020,4,4,0,180.88151977506593,4.976733742420574
"9 BROOKFIELD, KIMMAGE RD WEST, DUBLIN 12",Dublin,0,0,29883,420.0,2020,4,4,0,48.55505287960907,6.040254711277414
"12 Whitethorn, Feltrim Road, Kinsealy",Dublin,0,1,29884,409.69,2020,3,4,1,2.0096305578111666,6.015400776151452
"6 POWERS COURT, OYLEGATE, WEXFORD",Wexford,0,0,29885,300.0,2020,2,4,0,111.70024668787978,5.703782474656201
"SHEELIN VIEW, CARRICKAVEE, BALLYJAMESDUFF",Cavan,0,0,29886,310.0,2020,1,4,0,92.91725050824249,5.736572297479192
"STRANACORCRA, Co. DonegaL",Donegal,0,1,29887,130.0,2020,4,4,1,229.82333477847925,4.867534450455582
"17 WILLIAM ST, PORTLAW, WATERFORD",Waterford,0,0,29888,90.0,2020,2,4,0,132.69382286923147,4.499809670330265
"25 MARKET SQ, GREEN ST, DUBLIN 7",Dublin,0,0,29889,220.0,2020,2,4,0,172.47276516225003,5.393627546352362
"TINNOCK, BALLINGARRY, THURLES",Tipperary,0,1,29890,135.0,2020,2,4,1,157.164775190331,4.90527477843843
"115 KILLEEN WOOD, OAKPARK, TRALEE",Kerry,0,0,29891,130.0,2020,4,4,0,211.97354323172698,4.867534450455582
"23 Hollywoodrath Road, Hollystown",Dublin,0,1,29892,488.99,2020,2,4,1,82.05495740503231,6.192342039368019
"47 The Avenue, Scholarstown Wood, Scholarstown Road",Dublin,0,1,29893,616.7,2020,1,4,1,2.0096305578111666,6.424382681997447
"APT 7 WESTGATE, JOHNSTON COURT APTS, JOHN ST",Sligo,0,0,29894,79.0,2020,4,4,0,187.4579805889762,4.3694478524670215
"13 WEIR HOUSE VIEW, HYDE BRIDGE, SLIGO",Sligo,0,0,29895,156.0,2020,1,4,0,179.97625654386366,5.049856007249537
"40 Drumnigh Manor, Portmarnock, County Dublin",Dublin,0,1,29896,594.71,2020,1,4,1,30.86596750786386,6.388073891772116
"5 RIVERSIDE, BALLINTUBBER, CASTLEREA",Roscommon,0,0,29898,70.0,2020,3,4,0,126.37888799488283,4.248495242049359
"103 ARD GRAINNE, MOATE, CO WESTMEATH",Westmeath,0,0,29899,115.0,2020,3,4,0,110.97797897122614,4.74493212836325
"90 MILL PARK, OLD NANGOR RD, CLONDALKIN DUBLIN 22",Dublin,0,0,29900,210.0,2020,1,4,0,48.55505287960907,5.3471075307174685
"406 CARNLOUGH RD, CABRA WEST, DUBLIN 7",Dublin,0,0,29901,275.0,2020,4,4,0,183.24724159341193,5.616771097666572
"27 GLENCAIRN AVE, THE GALLOPS, LEOPARDSTOWN",Dublin,0,0,29902,480.0,2020,4,4,0,147.5310871867785,6.173786103901937
"APT 107 CUBES 1, BEACON SOUTH QUARTER, SANDYFORD DUBLIN 18",Dublin,0,0,29903,317.0,2020,4,4,0,52.39905074490025,5.75890177387728
"61 COMMONS RD, BLACKPOOL, CORK",Cork,0,0,29904,137.5,2020,4,4,0,132.53755975539906,4.923623917106626
"3 CAPPAGH GROVE, BALLINAGAR, OFFALY",Offaly,0,0,29906,160.0,2020,3,4,0,132.20675384514843,5.075173815233827
"85 Gleann an Ghairdin, Ballytegan, Gorey",Wexford,0,1,29908,192.07,2020,4,4,1,156.82135907822885,5.2578598889167605
"13 PARK GROVE, GRANGE RATH, DROGHEDA",Meath,0,0,29909,189.0,2020,1,4,0,10.548776625784198,5.241747015059643
"78 HAWTHORN WAY, ESKER HILLS, PORTLAOISE",Laois,0,0,29910,187.5,2020,1,4,0,114.74834746075726,5.233778845410465
"39 HAZELWOOD AVE, BAY ESTATE, DUNDALK",Louth,0,0,29911,175.0,2020,1,4,0,129.09854999569194,5.1647859739235145
"2 CNOC TIARNACH, DUNSHAUGHLIN, CO MEATH",Meath,0,1,29912,418.5,2020,4,4,1,52.373910054015404,6.03667688992953
"6 AN MAIMIN, BALLYFERRITER, TRALEE",Kerry,0,0,29913,280.0,2020,1,4,0,215.00266941791608,5.634789603169249
"67 Cluain Lárach, Knockenduff, Tramore",Waterford,1,1,29914,179.56,2020,4,4,1,145.43390798200548,5.190509413913731
"18 HILLSBROOK AVE, PERRYSTOWN, DUBLIN 12",Dublin,0,0,29916,464.0,2020,1,4,0,177.3669835892332,6.139884552226255
"DUNLOE HOUSE, APARTMENT 4, DUNLOE STREET",Galway,0,0,29917,139.44,2020,4,4,0,142.61675910862354,4.937634401211765
"65 ANNAMOE DR, CABRA, DUBLIN 7",Dublin,0,0,29918,240.0,2020,4,4,0,190.5077136984752,5.480638923341991
"14 GAELIC ST, OSSARY RD, DUBLIN 3",Dublin,0,0,29919,300.0,2020,3,4,0,77.62408103276417,5.703782474656201
"34 THE RAMPARTS, BRAY RD, CABINTEELY DUBLIN 18",Dublin,0,0,29920,278.0,2020,2,4,0,224.4416502845189,5.627621113690637
"8 IDRONE TERRACE, BLACKROCK  EXCLUDING, THE INTERNAL GROUND FLOOR",Dublin,0,0,29921,1090.0,2020,4,4,0,132.6351159435965,6.993932975223189
"APARTMENT 2, HENRIETTA STREET, DUNLIN 2",Dublin,0,0,29922,225.0,2020,2,4,0,90.33921989077191,5.41610040220442
"57 MORRISSONS AVE, WATERFORD, WATERFORD",Waterford,0,0,29923,98.0,2020,1,4,0,132.58976022844536,4.584967478670572
"DRAMHARTIN HOUSE 2, BALLYDUFF, TRALEE",Kerry,0,0,29924,212.0,2020,1,4,0,274.9826206805012,5.356586274672012
"11 SEXTON ST, LIMERICK, LIMERICK",Limerick,0,0,29925,140.0,2020,2,4,0,175.655967525262,4.941642422609304
"33 ST MARYS RD, MIDLETON, CORK",Cork,0,0,29926,210.0,2020,3,4,0,218.6485180180556,5.3471075307174685
"26 rathangan manor, bracknagh road, rathangan",Kildare,0,1,29927,215.86,2020,3,4,1,48.037970068336556,5.3746300493972
"Apartment 1  Block G, Mount Argus Apartments",Dublin,0,1,29928,470.38,2020,2,4,1,164.57697329102152,6.15354087867374
"99 Dun Eimear, Bettystown",Meath,0,1,29929,277.53,2020,4,4,1,200.3268206997366,5.625929035451337
"5 INBHEAR SCEINE, KENMARE, KERRY",Kerry,0,0,29930,194.0,2020,4,4,0,93.28265044548371,5.267858159063328
"16 TARA GLEN RD, CLONMAGADDEN, NAVAN",Meath,0,0,29931,282.5,2020,4,4,0,88.16589683393101,5.643678550586496
"FAWN, DROMAHARE, CO LEITRIM",Leitrim,0,0,29932,90.0,2020,3,4,0,144.99007896199691,4.499809670330265
"37 SEFTON, ROCHESTOWN AVE, DUN LAOGHAIRE",Dublin,0,0,29933,725.0,2020,2,4,0,98.3412436528871,6.586171654854675
"BOHERASH CROSSS, BUTTEVANT, CORK",Cork,0,0,29934,100.0,2020,2,4,0,182.36023981685065,4.605170185988092
"ST TERESAS, MILLMOUNT, MULLINGAR",Westmeath,0,0,29935,192.5,2020,1,4,0,116.86847408239207,5.260096153727839
"Apartment 12  Block F, Mount Argus Apartments",Dublin,0,1,29936,602.07,2020,2,4,1,2.0096305578111666,6.400373717618701
"KILLANENA, CAHER, CO. CLARE",Clare,0,0,29937,230.0,2020,2,4,0,175.655967525262,5.438079308923196
