Address,County,Not Full Market Price,VAT Exclusive,row_id,"Price(1,000 €)",year,quarter,year_norm,is_new_property
"5 ST BRIOCS TERRACE, ROSSLARE, CO WEXFORD",Wexford,0,0,25128,170.0,2020,3,4,0
"KEADEW WEST, KEADEW",Roscommon,0,1,25129,95.0,2020,4,4,1
"12 CAISEAL LAIGHEANN, DEERPARK, HEADFORD",Galway,0,0,25130,190.0,2020,4,4,0
"BISHOPSFIELD, WATERFORD RD, CARRICK ON SUIR",Tipperary,0,0,25131,61.0,2020,4,4,0
"14 OAKFIELD, TULLAMORE, OFFALY",Offaly,0,0,25132,180.0,2020,1,4,0
"67 THE LAWN, ABBEYLANDS, CLANE",Kildare,1,0,25133,221.15,2020,3,4,0
"FRIARSTOWN, BENNEKERRY, CARLOW",Carlow,0,0,25134,470.0,2020,4,4,0
"13 THE ORCHARD, KILLESTER, DUBLIN 5",Dublin,0,0,25135,330.0,2020,4,4,0
"34 LIOSMOR, CAPPAGH RD, BARNA",Galway,1,0,25136,225.0,2020,3,4,0
"GLENFIN RD, BALLYBOFEY, DONEGAL",Donegal,0,0,25137,205.0,2020,1,4,0
"Edeninfagh, Glenties, Co. Donegal",Donegal,0,0,25138,110.0,2020,2,4,1
"9 ORCHARD UPPER, OLD GOLF LINKS ROAD, CO. KILKENNY",Kilkenny,0,0,25139,230.0,2020,4,4,0
"4 THE PARK, MILLMOUNT ABBEY, DROGHEDA",Meath,0,0,25140,295.0,2020,4,4,0
"81 HAWTHORN WAY ESKER HILLS, PORTLAOISE, LAOIS",Laois,0,0,25141,129.0,2020,3,4,0
"LAVALLY, BALLYCLERIHAN, CLONMEL",Tipperary,0,0,25142,390.0,2020,4,4,0
"42 The Way, Ledwill Park, Kilcock",Kildare,0,1,25143,273.13,2020,4,4,1
"10 Cois na hAbhann, Newtown Road, Wexford",Wexford,0,1,25145,298.68,2020,1,4,1
"57 CASTLE ABBEY, TRIM, CO MEATH",Meath,0,0,25146,230.0,2020,4,4,0
"46 ST CRONANS AVE, SWORDS, DUBLIN",Dublin,0,0,25147,265.0,2020,4,4,0
"APT 50 BLOCK C, ALEXANDRA PLACE, 55 TO 58 EAST RD DUBLIN 3",Dublin,0,0,25148,350.0,2020,4,4,0
"25 THE LANE, SCHOLARSTOWN WOOD, SCHOLARSTOWN ROAD",Dublin,0,1,25149,500.0,2020,4,4,1
"THE RAILWAY BRIDGE, PARK, SHANNON HARBOUR",Offaly,0,0,25150,156.0,2020,2,4,0
"5 KINTYRE, PILOT VIEW, DALKEY",Dublin,0,0,25151,710.0,2020,4,4,0
"RATHCLINE RD, LANESBORO, LONGFORD",Longford,0,0,25152,161.0,2020,3,4,0
"17 The Lawns, Bellingsfield, Kilcullen Road",Kildare,0,1,25154,339.21,2020,4,4,1
"2 THE STABLES, BARRADUFF, KILLARNEY",Kerry,0,0,25155,235.0,2020,4,4,0
"67 CHERRYWOOD, LOUGHLINSTOWN, DUN LAOGHAIRE",Dublin,0,0,25156,373.0,2020,4,4,0
"92 KNOCKMOYLE, TRALEE, KERRY",Kerry,0,0,25157,143.0,2020,4,4,0
"TIERNAHILLA, BALLINGARRY, LIMERICK",Limerick,0,0,25158,67.0,2020,2,4,0
"3 CHESTNUT CLOSE, VIEWMOUNT, WATERFORD",Waterford,0,0,25159,205.0,2020,2,4,0
"NARIN, PORTNOO, DONEGAL",Donegal,0,0,25160,250.0,2020,4,4,0
"8 CULLENSWOOD GARDENS, RANELAGH, DUBLIN 6",Dublin,1,0,25161,565.0,2020,4,4,0
"RIVERGROVE, THE GROVE, REDFORD",Wicklow,0,0,25162,1010.0,2020,3,4,0
"3 MOUNT BRILLIANT COURT, GREENSHILL, KILKENNY",Kilkenny,0,0,25163,220.0,2020,4,4,0
"113B CASTLE PLACE, RAILWAY SQUARE, WATERFORD",Waterford,0,0,25164,105.0,2020,2,4,0
"INCH KILCUMMIN, KILLARNEY, KILCUMMIN",Kerry,0,0,25165,135.0,2020,1,4,0
"38 ARD NA CORANN, MIDLETON, CORK",Cork,0,0,25166,133.0,2020,1,4,0
"141 CLUAIN AIRNE, SHANNON, CO CLARE",Clare,0,0,25167,130.0,2020,3,4,0
"12 THE COURT, HAZELBROOK SQUARE, WHITEHALL ROAD",Dublin,0,1,25168,515.42,2020,3,4,1
"145 GLENWOOD, DUNDALK, LOUTH",Louth,0,0,25169,157.0,2020,4,4,0
"129 CASTLELAND COURT, BALBRIGGAN, DUBLIN",Dublin,0,0,25170,132.0,2020,3,4,0
"20 CASTLE AVE, SWORDS, DUBLIN",Dublin,0,0,25171,448.5,2020,2,4,0
"DRIMARK, DONEGAL TOWN, DONEGAL",Donegal,0,0,25172,190.0,2020,3,4,0
"15 DUNMORE AVE, RIVERVIEW, KNOCKBOY",Waterford,0,0,25173,307.5,2020,4,4,0
"GLANDORE, WHITEROCK RD, BEAMORE",Meath,0,0,25174,360.0,2020,3,4,0
"41 THE WILLOWS, CLAREMONT RD, SANDYMOUNT",Dublin,0,0,25175,663.66,2020,4,4,0
"24 INBHIR IDE, YELLOW WALLS, MALAHIDE",Dublin,0,0,25176,555.0,2020,4,4,0
"61 THE VILLAGE, BETTYGLEN, RAHENY",Dublin,0,0,25177,430.0,2020,1,4,0
"5 FINTRA BAY, KILLYBEGS, DONEGAL",Donegal,0,0,25178,128.0,2020,3,4,0
"12 BLACKTHORN DR, BELLFIELD, FERRYBANK",Kilkenny,0,0,25179,203.0,2020,2,4,0
"6 NEWRY RD, DUNDALK, LOUTH",Louth,0,0,25181,176.0,2020,2,4,0
"KILLEAGH, FARRANFORE, KERRY",Kerry,0,0,25182,216.0,2020,3,4,0
"49 Abbottfield, Ballinagappa Road, Clane",Kildare,1,1,25183,396.03,2020,4,4,1
"64 LIBADORE, BOHERNASUP, BALLINA",Mayo,0,0,25184,189.0,2020,4,4,0
"APARTMENT 112, THE ACADEMY BUILDING, PARK WEST POINTE",Dublin,0,0,25185,268.94,2020,1,4,0
"SEATTLE, 9 MAYORSTONE PARK, SHELBOURNE RD",Limerick,0,0,25186,259.0,2020,1,4,0
"CURNAGEEHA BRIDESWELL, ATHLONE, BRIDESWELL",Roscommon,0,0,25188,210.0,2020,3,4,0
"Garrafine, Castleblakeney, Ballinasloe",Galway,0,1,25189,215.0,2020,2,4,1
"1A MAPLEWOOD LAWN, SPRINGFIELD, TALLAGHT DUBLIN 24",Dublin,0,0,25190,264.0,2020,2,4,0
"28 BRUACH NA HABHAINN, QUIN RD, ENNIS",Clare,0,0,25191,98.0,2020,4,4,0
"27 PARNELL PARK, DUNDALK, CO LOUTH",Louth,0,0,25192,150.0,2020,4,4,0
"12 Lyreen Lodge, Dunboyne Road, Maynooth",Dublin,0,1,25193,480.18,2020,4,4,1
"4 BETTYSTOWN AVE, RAHENY, DUBLIN 5",Dublin,0,0,25194,532.5,2020,1,4,0
"11 The Gate, Elsmore, Jigginstown",Kildare,0,1,25195,308.33,2020,3,4,1
"10 Beech Hall, Clay Farm, Leopardstown",Dublin,0,1,25196,365.64,2020,4,4,1
"6 ADELAIDE TERRACE, BROOKFIELD ST, KILMAINHAM DUBLIN 8",Dublin,0,0,25197,470.0,2020,3,4,0
"57 LARCHFIELD RISE, YOUGHAL, CORK",Cork,0,0,25198,145.0,2020,1,4,0
"29 GLENSIDE, BALLYCARNANE WOODS, TRAMORE",Waterford,0,0,25199,205.0,2020,2,4,0
"KNOCKIERAN, BLESSINGTON, WICKLOW",Wicklow,0,0,25200,321.43,2020,2,4,0
"16 Mount William, Williamstown, Waterford",Waterford,1,1,25201,189.46,2020,4,4,1
"DRUMERKILLEW, KILL, COOTEHILL",Cavan,0,0,25202,205.0,2020,1,4,0
"56 TEGAN COURT, SCREGGAN, TULLAMORE",Offaly,0,0,25203,330.0,2020,2,4,0
"39 PERCY LANE, DUBLIN 4, DUBLIN",Dublin,0,0,25205,630.0,2020,4,4,0
"9 AILESBURY MANOR, JOHNSTOWN, WATERFORD",Waterford,0,0,25206,90.0,2020,1,4,0
"COOLATORE, FERNS, ENNISCORTHY",Wexford,0,0,25207,65.0,2020,1,4,0
"2 COLLEGE LANDS, SAGGART, DUBLIN",Dublin,0,0,25208,600.0,2020,4,4,0
"78 FIVE OAKS, DROGHEDA, MEATH",Louth,0,0,25209,260.0,2020,3,4,0
"1  Ashwood Hall, Back Road, Malahide",Dublin,0,1,25210,1016.25,2020,1,4,1
"2 DRUMAHILL, HOLYWELL, KILMACUD RD UPPER DUBLIN 14",Dublin,0,0,25212,850.0,2020,3,4,0
"APT 28, BLOCK C, SMITHFIELD MARKET",Dublin,0,0,25213,265.18,2020,4,4,0
"31 EDEN, PROSPECT HILL, FINGLAS RD DUBLIN 11",Dublin,0,0,25214,225.0,2020,2,4,0
"38 WOODBINE HOUSE, STILLORGAN RD, DONNYBROOK DUBLIN 4",Dublin,0,0,25215,476.67,2020,1,4,0
"9 meadowbank row, miller's glen, swords",Dublin,0,1,25216,262.11,2020,2,4,1
"Liscoffey, Athleague, County Roscommon",Roscommon,0,0,25217,110.0,2020,1,4,0
"170 BOIREANN BHEAG, ROSCAM, GALWAY",Galway,0,0,25218,220.0,2020,4,4,0
"67 Scholars Walk, Lusk",Dublin,0,1,25219,308.37,2020,2,4,1
"LEAMS, KILFLYNN, KERRY",Kerry,0,0,25220,170.0,2020,2,4,0
"Apartment 14  Block F, Mount Argus Apartments",Dublin,0,1,25221,470.67,2020,2,4,1
"13 DEERPARK, BOGHALL RD, BRAY",Wicklow,0,0,25222,192.0,2020,4,4,0
"7 GLENALL, BORRIS IN OSSARY",Laois,0,1,25223,175.33,2020,2,4,1
"NEW LANE, POST OFFICE SQ, PASSAGE EAST",Waterford,0,0,25224,85.0,2020,1,4,0
"19 EDEN PARK AVE, GOATSTOWN, DUBLIN 14",Dublin,1,0,25225,386.67,2020,4,4,0
"64 BRACKIN RANEY MANOR, LONGWOOD, MEATH",Meath,0,0,25226,220.0,2020,4,4,0
"5 SEA SCAPES, ARDAMINE, COURTOWN",Wexford,0,0,25227,195.0,2020,3,4,0
"44 JINKS AVENUE, SLIGO",Sligo,0,0,25228,126.0,2020,1,4,0
"14 THE SHORE  MARINA VILLAGE, GREYSTONES",Wicklow,0,1,25229,770.9,2020,4,4,1
"58 LAKELANDS, NAAS, KILDARE",Kildare,0,0,25230,314.0,2020,4,4,0
"8 Convent Gardens, Blackrock Villas, Blackrock",Cork,0,1,25231,436.12,2020,4,4,1
"8 Bridgegate Drive, Ardee",Louth,0,1,25232,215.9,2020,3,4,1
"23 DUN LAOI, UNION QUAY, CORK",Cork,0,0,25233,177.76,2020,3,4,0
"73 Beaulieu Village, Termonfeckin Road, Drogheda",Louth,0,1,25234,228.19,2020,3,4,1
"20 THE GLEBE, DONEGAL TOWN, DONEGAL",Donegal,0,0,25235,205.0,2020,2,4,0
"CHAPEL ROAD, CLONMORE, HACKETSTOWN",Carlow,0,0,25236,145.0,2020,3,4,0
"CORRASMONGAN, BAWNBOY, CO CAVAN",Cavan,0,0,25237,70.0,2020,1,4,0
"10 CHARLESLAND PARK, GREYSTONES, WICKLOW",Wicklow,0,0,25238,348.0,2020,4,4,0
"CASTLERICKARD, LONGWOOD, COUNTY MEATH",Meath,0,0,25239,95.0,2020,1,4,0
"19 THE BELFRY, KILBARRACK RD, DUBLIN 5",Dublin,0,0,25240,272.5,2020,1,4,0
"38 Beresford Avenue, Donabate",Dublin,0,1,25241,387.66,2020,3,4,1
"RATH DUBH, HAYDENS LANE, LUCAN",Dublin,0,0,25242,570.0,2020,4,4,0
"15 SULLIVAN ST, INFIRMARY RD, DUBLIN 7",Dublin,0,0,25243,355.0,2020,1,4,0
"THE OASIS, 42 AVONDALE RD, KILLINEY",Dublin,0,0,25244,725.0,2020,3,4,0
"31 HUNTERS PARK, CASTLETOWNROCHE, CORK",Cork,1,0,25246,135.0,2020,1,4,0
"79 HUNTSTOWN RISE, MULHUDDART, DUBLIN 15",Dublin,0,0,25247,270.0,2020,2,4,0
"DROMREAGUE, BANTRY, CORK",Cork,0,0,25248,128.0,2020,4,4,0
"COOLNALONG, CLONES, MONAGHAN",Monaghan,0,0,25250,181.0,2020,1,4,0
"193 AYLMER PARK, NAAS, CO KILDARE",Kildare,0,0,25251,265.0,2020,2,4,0
"APT 310, MARITANA GATE, CANADA ST",Waterford,0,0,25252,100.58,2020,1,4,0
"LANDSDOWNE HALL, LIMERICK, CO LIMERICK",Limerick,0,0,25253,230.0,2020,3,4,0
"205 Morristown Wood, The Paddocks, Station Road",Kildare,0,1,25254,244.05,2020,2,4,1
"49 EDEN VILLAS, GLASTHULE, DUBLIN",Dublin,0,0,25256,460.0,2020,4,4,0
"12 MOREEN LAWNS, SANDYFORD, DUBLIN 16",Dublin,0,0,25257,376.0,2020,1,4,0
"KILLEEN, STRADBALLY, LAOIS",Laois,0,0,25258,238.0,2020,4,4,0
"APT 1, GRACE PARK COURT, BEAUMONT RD DUBLIN 9",Dublin,0,0,25259,317.28,2020,3,4,0
"No. 9 Gort na dTulach, Tullagh Hill, Loughrea",Galway,1,1,25260,165.99,2020,3,4,1
"SKENAKILLA, CASTLETOWNROCHE, MALLOW",Cork,0,0,25262,125.0,2020,4,4,0
"68 Beaulieu Village, Termonfeckin Road, Drogheda",Louth,0,1,25263,215.38,2020,4,4,1
"APT B4, WELLESLEY COURT, CLANCY STRAND",Limerick,0,0,25264,170.0,2020,4,4,0
"12 Silverbrook Crescent, Ardan Road, Tullamore",Offaly,0,1,25265,254.63,2020,3,4,1
"25 THE BEECHES, DRUMGOLA WOOD, CAVAN",Cavan,0,0,25266,139.22,2020,1,4,0
"28 ASH HAVEN, MAREE RD, ORANMORE",Galway,0,0,25269,367.5,2020,3,4,0
"6 BOLTON SQUARE, DROGHEDA, COUNTY LOUTH",Louth,0,0,25270,101.0,2020,1,4,0
"25 GLENMORE WOOD, MULLINGAR, WESTMEATH",Westmeath,0,0,25271,296.0,2020,4,4,0
"DERRYCORUS, EDENDERRY, OFFALY",Offaly,0,0,25272,130.0,2020,1,4,0
"RATHWIRE, KILLUCAN, WESTMEATH",Westmeath,0,0,25273,120.0,2020,4,4,0
"199 SMITHFIELD VILLAGE, SMITHFIELD, DUBLIN 1",Dublin,0,0,25274,232.0,2020,4,4,0
"15 Gleann Na Mona, Ballymoneen Road, Knocknacarra",Galway,0,1,25275,325.11,2020,2,4,1
"32 KILMONEY HEIGHTS, CARRIGALINE, CORK",Cork,0,0,25276,320.0,2020,1,4,0
"35 Seaview Way, Cnoc na Mara, Blackrock",Louth,0,1,25277,259.91,2020,4,4,1
"6 Dun Cairn, Donacarney",Meath,0,1,25278,458.11,2020,3,4,1
"APT 2 ROSCAM HOUSE, ROSCAM, GALWAY",Galway,0,0,25279,185.0,2020,2,4,0
"15 ST JOHNS, SANDYMOUNT, DUBLIN 4",Dublin,0,0,25280,560.0,2020,4,4,0
"1 DRUMSHEEL, CONG, MAYO",Mayo,0,0,25281,149.0,2020,1,4,0
"THE BUNGALOW, TULLAGRAINE, CARRIGTOHILL",Cork,0,0,25282,280.0,2020,1,4,0
"TARA GLEN, COLVINSTOWN, TARA",Meath,0,0,25284,405.0,2020,1,4,0
"12 ORMONDE CRESCENT, LISMORE PARK, WATERFORD",Waterford,0,0,25285,85.5,2020,4,4,0
"65 DAAR RIVER WALK, NEWCASTLEWEST, COUNTY LIMERICK",Limerick,0,0,25286,169.0,2020,4,4,0
"7 MOUNT CARMEL EST, NEWBRIDGE, KILDARE",Kildare,0,0,25287,170.0,2020,4,4,0
"THE PIDGEONS, ATHLONE, CO WESTMEATH",Westmeath,0,0,25289,260.0,2020,3,4,0
"UPPER CHARLES STREET, CASTLEBAR, MAYO",Mayo,0,0,25290,110.0,2020,3,4,0
"21 DELGANY PARK, DELGANY, CO WICKLOW",Wicklow,0,0,25291,331.0,2020,1,4,0
"9 GURTEEN VIEW, GURTEEN, CO SLIGO",Sligo,0,0,25292,89.25,2020,4,4,0
"97 CHERRYWOOD GROVE, CLONDALKIN, DUBLIN 22",Dublin,0,0,25293,275.0,2020,3,4,0
"417 BALLYFERMOT RD, BALLYFERMOT, DUBLIN 10",Dublin,0,0,25294,305.0,2020,3,4,0
"6 SHESKINATINNY BRIDGE, GLENTIES, DONEGAL",Donegal,0,0,25295,175.0,2020,3,4,0
"6 Burgage Lane, Station Road, Lusk",Dublin,0,1,25296,295.15,2020,1,4,1
"1An Fuaran, Oranmore",Galway,0,1,25297,312.78,2020,2,4,1
"50 GARDEN VILLAGE DRIVE, KILPEDDAR, GREYSTONES",Wicklow,0,0,25298,320.0,2020,3,4,0
"MANOR, TULSK, CASTLEREA",Roscommon,0,0,25299,87.5,2020,4,4,0
"HILLTOP STABLES, GREAGHARUE, BAILIEBOROUGH",Cavan,0,0,25300,75.0,2020,3,4,0
"55 The Hazels, Ballinahinch Wood, Ashford",Wicklow,0,1,25301,317.14,2020,3,4,1
"THE OLD MOY CREAMERY, CLOONEYOGAN SOUTH, LAHINCH",Clare,0,0,25302,66.0,2020,2,4,0
"5 Gairdin Beag, Main Street, Rathwire",Westmeath,0,1,25303,185.02,2020,4,4,1
"16 DELVIN BANKS, THE NAUL, CO. DUBLIN",Dublin,0,0,25305,335.0,2020,2,4,0
"20 WINDSOR COURT, STRADBROOK RD, BLACKROCK",Dublin,0,0,25306,372.0,2020,4,4,0
"BALLYHOMUCK, CLONEEN, CLONMEL",Tipperary,0,0,25307,312.5,2020,4,4,0
"3 ST ANDREWS WOOD, THE FAIRWAYS, LUCAN",Dublin,0,0,25308,380.0,2020,4,4,0
"THE COTTAGE, CAPPABEG, ROSENALLIS",Laois,0,0,25309,190.0,2020,4,4,0
"4 Oileain Na Cranoige/Cranogue Isl, Balbutcher Lane, BALLYMUN",Dublin,0,1,25310,192.95,2020,3,4,1
"8 BOHER BUILDING RD, BALAGHADERREEN, ROSCOMMON",Roscommon,0,0,25311,70.0,2020,1,4,0
"16 CHAPEL ST, SHANDON, CORK",Cork,0,0,25312,110.0,2020,1,4,0
"CASTLEVIEW, CUSSANA, CARRIGEEN",Kilkenny,0,0,25313,163.5,2020,4,4,0
"APT 171, THE OLD DISTILLERY, SMITHFIELD",Dublin,0,0,25314,330.0,2020,2,4,0
"56 NEWGRANGE RD, CABRA, DUBLIN 7",Dublin,0,0,25315,415.0,2020,4,4,0
"ROSE COTTAGE, ANNESTOWN, CO WATERFORD",Waterford,0,0,25316,170.0,2020,3,4,0
"SEA HAVEN, LISLEVANE, BANDON",Cork,0,0,25317,481.0,2020,4,4,0
"13 STANFORD  ROEBUCK ROAD, ARDILEAGH, CLONSKEAGH",Dublin,0,0,25318,375.0,2020,2,4,0
"72 CARRIGEEN, RIVERS, ANNACOTTY",Limerick,0,0,25319,277.0,2020,4,4,0
"2 KILADREENAN CLOSE, NEWTOWNMOUNTKENNEDY, WICKLOW",Wicklow,0,0,25320,182.49,2020,2,4,0
"12 WHITECLIFF, WHITECHURCH RD, RATHFARNHAM DUBLIN 16",Dublin,0,0,25321,565.0,2020,1,4,0
"24 IVERAGH RD, WHITEHALL, DUBLIN 9",Dublin,0,0,25322,555.0,2020,4,4,0
"2 Cilleithne Gardens, Bellingham, Portlaoise",Laois,0,1,25323,163.0,2020,2,4,1
"48 Radharc na Siuire, Knockboy, Waterford",Waterford,0,1,25324,186.75,2020,3,4,1
"58, Cedarview  Northwood, Santry",Dublin,0,1,25325,422.91,2020,2,4,1
"43 The Way, Ledwill Park, Kilcock",Kildare,0,1,25326,255.51,2020,4,4,1
"35 GLENWOOD, NEWPORT, TIPPERARY",Tipperary,0,0,25327,195.0,2020,4,4,0
"36 WOODBERRY, GREENFIELDS, OVENS",Cork,0,0,25328,350.0,2020,2,4,0
"26 Temple Mills, Rathangan",Kildare,1,1,25329,221.34,2020,4,4,1
"14 COIS TRA, SCHOOL HOUSE RD, LAHINCH",Clare,0,0,25331,280.0,2020,2,4,0
"No. 25 Radharc na Cora, Avoncore, Mill Road",Cork,1,1,25332,275.0,2020,1,4,1
"SPRING LODGE, CREGANNA BEG, ORANMORE",Galway,0,0,25333,415.0,2020,4,4,0
"ABIGAIL COTTAGE, CARAVAN ROAD, DUNGLOE",Donegal,0,0,25334,100.0,2020,4,4,0
"GARRYCULLEN, SALTMILLS, NEW ROSS",Wexford,0,0,25335,190.0,2020,1,4,0
"42 CLOVERWELL, EDGEWORTHSTOWN, LONGFORD",Longford,0,0,25336,79.0,2020,1,4,0
"APT 1, 24 SOUTH GREAT GEORGES ST, DUBLIN 2",Dublin,0,0,25337,1050.0,2020,1,4,0
"20 FALFADDA, BALLYVARY, MAYO",Mayo,0,0,25338,160.0,2020,1,4,0
"40 CHANCERY COURT, CHANCERY LANE, DUBLIN 2",Dublin,0,0,25339,405.0,2020,3,4,0
"1A MOYGLASS PARK, LUCAN, CO. DUBLIN",Dublin,0,0,25340,386.0,2020,3,4,0
"KNOCKS, BALLYFIN, PORTLAOISE",Laois,0,0,25341,111.3,2020,1,4,0
"BURNT OAK, GAINSTOWN, NAVAN",Meath,0,0,25342,390.0,2020,1,4,0
"18 THE HAWTHORNS, ROSELEIGH, MOONCOIN",Kilkenny,0,0,25343,185.0,2020,3,4,0
"Apartment 2  Block D, Mount Argus Apartments",Dublin,0,1,25344,329.66,2020,2,4,1
"50 ASHLEIGH GROVE, KNOCKNACARRA, GALWAY",Galway,0,0,25345,330.0,2020,2,4,0
"BROOKLAWN, DUBLIN RD, CASTLEPOLLARD",Westmeath,0,0,25346,185.0,2020,2,4,0
"32 GLENCOVE MANOR, MONAGHAN, MONAGHAN",Monaghan,1,0,25347,190.0,2020,4,4,0
"19 BROOKWOOD LAWN, ARTANE, DUBLIN 5",Dublin,0,0,25348,315.0,2020,4,4,0
"155 GLEBEMOUNT, CARRIGLEA, WICKLOW",Wicklow,0,0,25349,277.5,2020,4,4,0
"BALLAGH, ADAMSTOWN, ENNISCORTHY",Wexford,0,0,25350,240.0,2020,3,4,0
"44 CHAPEL FARM DR, LUSK, DUBLIN",Dublin,0,0,25351,273.0,2020,1,4,0
"13 ST ANTHONYS AVE, CLONDALKIN, DUBLIN 22",Dublin,0,0,25352,375.0,2020,1,4,0
"CLONARD GREAT, CLONARD, WEXFORD",Wexford,0,0,25353,335.0,2020,3,4,0
"KNOCKROE, BALLYDEHOB, CO CORK",Cork,0,0,25354,160.0,2020,1,4,0
"47 ANNALY GROVE, ONGAR, DUBLIN 15",Dublin,0,0,25355,158.9,2020,3,4,0
"31 RIVERVIEW, OLD BAWN BRIDGE, TALLAGHT",Dublin,0,0,25356,350.0,2020,3,4,0
"21 MELEDON GREEN, FARMLEIGH DUNMORE RD, WATERFORD",Waterford,0,0,25357,161.5,2020,1,4,0
"4 GEOFFREY KEATING RD, CIRCULAR RD SOUTH, DUBLIN 8",Dublin,0,0,25358,385.0,2020,4,4,0
"34 Inse Ghlas, Oranmore, Co. Galway",Galway,0,1,25360,341.85,2020,2,4,1
"11 COLLEGE HOUSE, TAYLORS HILL APTS, COLLEGE RD DUBLIN 16",Dublin,0,0,25361,283.0,2020,1,4,0
"12 THE MALT HOUSE, THE FAYTHE, WEXFORD",Wexford,0,0,25362,60.0,2020,4,4,0
"GLENIDAN, COLLINSTOWN, WESTMEATH",Westmeath,0,0,25363,285.0,2020,2,4,0
"ANNA'S PLACE, MEENVANE, SCHULL",Cork,0,0,25364,300.0,2020,1,4,0
"28 Dun Gaoithe Heights, Aikens Village, Village Road",Dublin,0,1,25365,528.19,2020,4,4,1
"1 WINDGAP HILL, WINDGAP, CO KILKENNY",Kilkenny,1,0,25366,66.0,2020,2,4,0
"12 The Lane, Whitefield Manor, Bettystown",Meath,0,1,25367,259.91,2020,1,4,1
"29 KILBANE, CASTLETROY, LIMERICK",Limerick,0,0,25368,515.0,2020,4,4,0
"105 DONAGHMORE, THE ANCHORAGE, BETTYSTOWN",Meath,0,0,25369,125.0,2020,1,4,0
"26 De Vesci Hill, Abbeyleix",Laois,0,1,25370,303.96,2020,4,4,1
"6 KILLARNEY VILLAS, BRAY, WICKLOW",Wicklow,0,0,25371,316.0,2020,4,4,0
"27 BELARMINE HALL, STEPASIDE, DUBLIN 18",Dublin,0,0,25372,296.0,2020,1,4,0
"4A NEWTOWN COURT, NEWTOWN, WATERFORD",Waterford,0,0,25373,155.0,2020,2,4,0
"90 BRINDLE HILL, CHARLEVILLE, CORK",Cork,0,0,25374,97.5,2020,3,4,0
"CROSSANAGH, TERRYGLASS, NENAGH",Tipperary,0,0,25375,205.0,2020,4,4,0
"4 CITYWEST VILLAGE GREEN WEST, CITYWEST VILLAGE, CITYWEST",Dublin,0,0,25376,368.0,2020,4,4,0
"26  Cois Glaisin Green, Johnstown, Navan",Meath,0,1,25377,237.88,2020,1,4,1
"203 GLENDALE EST, LEIXLIP, CO KILDARE",Kildare,1,0,25378,145.0,2020,4,4,0
"POULACAPPLE EAST, CALLAN, KILKENNY",Tipperary,0,0,25379,417.0,2020,4,4,0
"88 RIVERSDALE, UPPER DARGLE RD, BRAY",Wicklow,0,0,25380,270.0,2020,4,4,0
"WHITEPARK, DYSART, MULLINGAR",Westmeath,0,0,25381,120.0,2020,4,4,0
"57 CASTLECURRAGH VALE, MULHUDDART, DUBLIN 15",Dublin,0,0,25382,240.0,2020,1,4,0
"35 DERRYMORE, KNOCKADERRY, TULLA RD ENNIS",Clare,0,0,25383,230.0,2020,3,4,0
"16 Frederick Avenue, Crawford Gate, Bessboro Road",Cork,0,1,25384,286.34,2020,4,4,1
"35 SEAFIELD RD, BLACKROCK, DUBLIN",Dublin,0,0,25385,672.5,2020,4,4,0
"1B SHEEPMOOR CLOSE, BLANCHARDSTOWN, DUBLIN15",Dublin,1,0,25386,112.5,2020,4,4,0
"11 ESKER DR, LUCAN, DUBLIN",Dublin,0,0,25387,230.0,2020,3,4,0
"42A WATERY ROAD, ARAS NA CLUAINE, CLONDALKIN",Dublin,0,0,25388,250.07,2020,3,4,0
"9 CASTLEBROOK DRIVE, CASTLEBROOK MANOR, CASTLETROY",Limerick,0,1,25389,370.04,2020,4,4,1
"BURKE STREET, FETHARD, CO TIPPERARY",Tipperary,0,0,25390,72.0,2020,4,4,0
"1SMYTHS GARDENS, YORK RD, DUN LOAGHAIRE",Dublin,0,0,25391,437.5,2020,4,4,0
"94 CLONATTIN VILLAGE, CLONATTIN, GOREY",Wexford,0,0,25392,195.0,2020,1,4,0
"38 CARYSFORT AVE, BLACKROCK, DUBLIN",Dublin,0,0,25393,525.0,2020,2,4,0
"39 THE WILLOWS, CLAREMONT RD, SANDYMOUNT",Dublin,0,0,25394,456.27,2020,4,4,0
"63 LAUREL GROVE, TAGOAT, WEXFORD",Wexford,0,0,25395,190.0,2020,2,4,0
"75 Cluain Abhainn, Tullamore Road, Clara",Offaly,0,1,25396,171.81,2020,1,4,1
"HILL VIEW, MAIN ST, NEWCASTLE",Dublin,0,0,25397,550.0,2020,1,4,0
"71 THE HAWTHORNS, LIMERICK RD, ENNIS",Clare,0,0,25398,170.0,2020,2,4,0
"2 Westminster Woods, Foxrock, Dublin 18",Dublin,0,1,25399,541.85,2020,1,4,1
"66 ROSE PARK, KILL AVE, DUN LAOGHAIRE",Dublin,0,0,25400,632.5,2020,4,4,0
"3 ARDFIELD DR, GRANGE, DOUGLAS",Cork,0,0,25401,290.0,2020,2,4,0
"38 PARKGRANGE, GRANGERATH, COLPE",Meath,0,0,25402,185.0,2020,4,4,0
"46 Rose Drive, Rath Ullord, New Orchard",Kilkenny,0,1,25403,308.37,2020,3,4,1
"105 ELM PARK, CASTLETROY, LIMERICK",Limerick,0,0,25404,205.0,2020,1,4,0
"BALLINALASSA, BELCARRA, CASTLEBAR",Mayo,0,0,25405,335.0,2020,4,4,0
